AUV X [m],AUV Y [m],AUV Z [m],AUV Heading [Degrees],Time Stamp [s]
0.43536575863719695,0.32453680124697226,3.4859661604046637,177.86606366272932,3.8
0.4346256737031096,0.3262815953631852,3.488262628728692,177.6328216740377,3.9
0.4340601810216655,0.328558052445137,3.4881502443220875,177.40008198915643,4.0
0.4339386468155103,0.32993764579608775,3.4890327421868244,177.36017207355133,4.1
0.4335283251066694,0.33156322592181553,3.491791080580403,177.2925377699431,4.2
0.4341043656688541,0.332439918406496,3.489590301326955,177.40735447334865,4.3
0.43438486344045185,0.33337234846337777,3.488844845442588,177.4667069181322,4.4
0.4342156376769948,0.33481956015269304,3.48830410899795,177.37605513453624,4.5
0.43417976488773913,0.3353634095321642,3.4880129919857623,177.34481504167192,4.6
0.4343513071506754,0.33534616052715216,3.4864572874311284,177.33753492413436,4.7
0.4340797676066769,0.335273313261637,3.4870413669015483,177.2321872504151,4.8
0.43412224638389274,0.33388488624051355,3.4884300476716126,177.2688025982141,4.9
0.4344485613516952,0.33198626766941397,3.488700498492075,177.34737186369233,5.0
0.4339501474499926,0.33130689629590365,3.490430977081119,177.18160318136847,5.1
0.43452569437161037,0.329576572867263,3.488540248118274,177.2194017865134,5.2
0.43398234610172953,0.3290776597810714,3.4912362349576775,177.03067309798067,5.3
0.43339604106670215,0.32922433707444815,3.4926942533247898,176.79137517922268,5.4
0.4334379437196615,0.32849906385906263,3.494064543076914,176.77227283095516,5.5
0.43281731964934006,0.32950514812622655,3.496265902233071,176.5453068962408,5.6
0.43219826733925065,0.3302404038964966,3.5015509240513283,176.4253967587716,5.7
0.4318466676957001,0.33170310884582294,3.5033648405460354,176.28267705710022,5.8
0.4326588649944756,0.3323487565792645,3.5002132736649387,176.3833304959431,5.9
0.43298941013620834,0.3330957634450993,3.500648231955913,176.4528068163724,6.0
0.43398527906497997,0.33353147710353176,3.496594632867656,176.6125916071731,6.1
0.43412589917010813,0.33471634980972637,3.4952742868210187,176.5885144845148,6.2
0.43509659370836545,0.33470978900343024,3.4910266318002656,176.74465854512877,6.3
0.43582219160526775,0.3338962627509534,3.49016412146178,176.93491475405204,6.4
0.4359834572712895,0.33394432473104924,3.488630182573445,176.91351264394723,6.5
0.436605473293085,0.3326855326572077,3.4865402766101554,177.03970412732932,6.6
0.43747645875074026,0.3313218230706345,3.481829649683158,177.14435358384063,6.7
0.43811520436778134,0.32942800829851315,3.479623454582142,177.27649906688154,6.8
0.43821427254456474,0.3283652773045429,3.47816938553488,177.23851791713759,6.9
0.4380227681684305,0.3273578171961379,3.4795804233426786,177.17858753723536,7.0
0.43732307106324153,0.32744605839588176,3.481585580745559,176.95855232146675,7.1
0.43732202929733965,0.3266155749512657,3.4828496319658817,176.956989318188,7.2
0.43653133923823734,0.3264718042816254,3.489153908488958,176.8518461854248,7.3
0.4360029026302691,0.3273874137791595,3.490695468151646,176.6828750414661,7.4
0.43531653288608874,0.32841842216018996,3.494401246756083,176.53625013886227,7.5
0.43483904674459806,0.32988559469489886,3.496438547831116,176.38342499446952,7.6
0.43407613540880635,0.33158493131767053,3.500311848010432,176.20466583181408,7.7
0.43338062786027304,0.3331228361884875,3.5048705811357856,176.06156988186723,7.8
0.4332388994972495,0.33404539953544565,3.506659088738272,176.02671607993574,7.9
0.4328520995857398,0.33499377831727434,3.506391792955781,175.96218688468633,8.0
0.4338471802093472,0.33297291347058,3.503804742377496,176.1774574562284,8.1
0.4340559527715312,0.33320036314349605,3.501162649850656,176.12576363860165,8.2
0.43493278279705744,0.33244145523390917,3.496375197529175,176.2221150879462,8.3
0.4355559226824296,0.3307350507428806,3.4960288418228087,176.36970736371168,8.4
0.4350297758976879,0.32812480396639304,3.4959427674844483,176.5215831258833,8.5
0.43509857007203667,0.32681691999907503,3.4938034286210202,176.5726239182436,8.6
0.437155127008479,0.32171999774630394,3.485979267645308,176.8794687292089,8.7
0.43941464297476757,0.3158423289303315,3.478837574128805,159.24193834334912,8.8
0.4397835306641783,0.31504153840027566,3.475266713601992,159.2338004417554,8.9
0.4403890625599258,0.3148037124642634,3.4718770536776353,159.2377890685577,9.0
0.44027505107361076,0.3160191287219621,3.4735906266744534,159.17316763271126,9.1
0.44058862068911814,0.312966269873561,3.4762649782792705,159.2720748842367,9.2
0.4398175849441962,0.3139398659972471,3.477563188709307,159.1334413739503,9.3
0.438713171203014,0.3157585837356704,3.4774168148360816,159.04733114199138,9.4
0.44022520325413145,0.31846623158873505,3.4732590071790597,158.922630526835,9.5
0.4392722308579192,0.320570407231557,3.475770221448799,158.8482537279617,9.6
0.4381505059991186,0.3246031760571196,3.4808582619267567,158.67390499959276,9.7
0.43769830193937886,0.3254290200140673,3.481415633447835,158.63327067269674,9.8
0.4377122427248949,0.3252558375037527,3.4856614902039276,158.67981834673213,9.9
0.43827109290565963,0.3241329698759497,3.4874155728248106,158.79590288609376,10.0
0.43665757928657156,0.32397168122665476,3.4899287595923587,158.68483932500723,10.1
0.43680507210744934,0.3257414864834552,3.48687500891376,158.59669577390824,10.2
0.43780260334481513,0.3240463234909662,3.4833353538319853,158.6861856610829,10.3
0.44035214090111746,0.32135564957156315,3.476254548088909,158.74218406965412,10.4
0.4404645865597391,0.3192782935688919,3.477004709397639,158.73732814605046,10.5
0.44309323177895343,0.3166605667229002,3.470501058042757,158.86061585244815,10.6
0.44371541042089985,0.31345459895731537,3.468315774404119,158.97352585988588,10.7
0.44235226316251686,0.32105747147383673,3.4748792763092498,176.64023964900397,10.8
0.4415727643809304,0.330889496801136,3.4743191687215074,176.50086528767935,10.9
0.4465205441336078,0.347018163802267,3.4664414867019944,158.5560754291443,11.0
0.4467377660556423,0.37995011900189757,3.4581137005105234,158.23718918994413,11.1
0.4449162335865364,0.42220536612360926,3.4593504590003015,157.79146350434087,11.2
0.4469415149999736,0.46229431195012644,3.465118146645672,157.78396668555007,11.3
0.44699536530420436,0.5092562730708668,3.4762805727239963,157.692850897393,11.4
0.44441020911975515,0.5635055279478581,3.4872788010480065,157.4226031342857,11.5
0.4426416511405654,0.6254129549730043,3.492741241794698,156.92431412495978,11.6
0.441083723275268,0.6906492098735174,3.494117485692459,156.25963949299762,11.7
0.4402140104416706,0.749305406189386,3.491074365217923,155.85139201037333,11.8
0.4425058844425623,0.7924271243861069,3.490235657471812,155.91041610710948,11.9
0.4359923726825429,0.8347805824621662,3.494196333143628,173.28169069114807,12.0
0.4353693596285133,0.8573530313692377,3.4959621614102665,173.23567261504041,12.1
0.43423794911682717,0.8682257068416451,3.4936650671710474,173.2604522292844,12.2
0.4292583756910665,0.8768802619779013,3.4851448726368988,172.91185133057107,12.3
0.42519582630662944,0.8749671707877754,3.4724990488731984,172.6209021501365,12.4
0.4274600898278541,0.8549680261172405,3.454720434140122,172.9219971586761,12.5
0.42544253913719243,0.8293801480913052,3.442893449994395,173.09289924721568,12.6
0.42287679208880447,0.799989288485526,3.4335704239933413,173.22442788870654,12.7
0.4219051922592506,0.7665534200283157,3.419258461294009,173.47612960875128,12.8
0.4186952949248375,0.7406672606910419,3.4049084733148325,173.1911644750599,12.9
0.416016110212211,0.7031969241917311,3.4043072591691876,173.48638930771307,13.0
0.41407630337450224,0.6676044714450378,3.4040353912680588,173.6545074165576,13.1
0.4126060783655531,0.6336634574006457,3.40369526784108,173.86531154689985,13.2
0.4114850741064015,0.6035357170165174,3.4027114418902196,174.0271111945978,13.3
0.41032743689780826,0.5772100031493526,3.4052824414137994,174.0712853922812,13.4
0.40635999637085574,0.5603384969647456,3.4087296679620622,173.8844707852285,13.5
0.4052790501001763,0.539637840538495,3.4146621230810488,173.96503055093473,13.6
0.4051885485627128,0.5202900149879092,3.4159154501752282,174.16058785766398,13.7
0.4040952318135994,0.5039388090511805,3.4185064557216713,174.16818426849954,13.8
0.40230198437760284,0.4876955135092961,3.4240142549432213,174.10852049137765,13.9
0.40273930140789255,0.475173683603741,3.420278409534857,173.98883810336108,14.0
0.40362522578067406,0.45940477041390215,3.414911126500287,174.18056315323167,14.1
0.40402893119140676,0.44305959971474884,3.411752888437989,174.21339777841197,14.2
0.4046570490713705,0.42472840288359404,3.4068862921805163,174.25353870198728,14.3
0.4054073387661224,0.40406122209410533,3.400150921287589,174.4733720648675,14.4
0.40560500005367367,0.38175332727467487,3.3973411860592018,174.57558280468783,14.5
0.40562210700884666,0.3588339836536835,3.394353171355865,174.72851155778557,14.6
0.4052253071454189,0.3367565920419467,3.391057697866851,174.74245559537945,14.7
0.4048143546975373,0.3140250894728101,3.3895537158459312,174.87419658314377,14.8
0.4041880172047582,0.2919197181846246,3.3886458882837487,175.1571726879178,14.9
0.40366607463916404,0.27202146016845996,3.384877701173063,175.35441652120863,15.0
0.4028903462614249,0.25464514338733724,3.38284334016213,175.40194585240087,15.1
0.4027268842652412,0.23935861297667554,3.37490032694134,175.472708518737,15.2
0.40240046965884335,0.22562284291373577,3.3697671559882245,175.56460345515407,15.3
0.40218797416831975,0.21312372278774463,3.366223848525975,175.67931628254883,15.4
0.4024006340154502,0.20196745075619252,3.35943159152435,175.80152367367572,15.5
0.4036444387900356,0.19173332322326278,3.348292103371576,176.00135265281938,15.6
0.40488679006177825,0.1811238552593766,3.341187622967285,176.26509652715507,15.7
0.40620709296969526,0.1701090280429132,3.3369891547403583,176.54373451138719,15.8
0.4078550225428083,0.1597480756106632,3.3290245852949254,176.76661923777618,15.9
0.4095960061415392,0.14842896505318887,3.325244102758229,177.0425995672739,16.0
0.41190079859475287,0.13701510614557766,3.3211301785048613,177.33388808223407,16.1
0.41476232550213527,0.12528909765077084,3.3188246159311454,177.69759377799278,16.2
0.4169202761180958,0.11441883962121299,3.3187057831269042,177.96164430715723,16.3
0.4193384746961021,0.1046786554372364,3.31805138611371,178.20243865625082,16.4
0.42242299920469567,0.095845674625511,3.3172232965879744,178.50448861184688,16.5
0.4249138138476557,0.08845616872917703,3.320563578786177,178.74553087753924,16.6
0.4279683010077811,0.08333948410814998,3.319668713134894,178.98729310407117,16.7
0.43089536435629644,0.08009527611477955,3.3197086932377275,179.199687363575,16.8
0.43484706199449324,0.0780432687845803,3.3194168959820374,143.54407869837922,16.9
0.43817094038534715,0.07959917411856092,3.3157969242761753,107.76930646719964,17.0
0.44045957749415277,0.08436678065414557,3.313471593523725,71.90479414633307,17.1
0.44234914973317363,0.09106254473443039,3.315652812853279,36.10118762419338,17.2
0.4437801219230483,0.09979075238524635,3.319975711366036,0.30290062804233175,17.3
0.44495872855537916,0.11018865851450843,3.3228748287959933,-35.4779542562632,17.4
0.44608187800845067,0.12138169170446445,3.3237625034251828,-71.21243853217486,17.5
0.4460409174241966,0.13257318556081177,3.328567270581445,-107.00625538100516,17.6
0.44508365676092365,0.14362207044034295,3.3346986623619466,-142.88925706932866,17.7
0.444922962725006,0.1536163534457597,3.3371808885817336,-178.6203222524398,17.8
0.4433526562233793,0.163408780813472,3.341576840696485,-178.4908476981863,17.9
0.4417860053126822,0.1711178395980467,3.350012772658283,-178.2911651031339,18.0
0.4418700318531661,0.17729166408084346,3.351013783542309,-177.9235530027292,18.1
0.4412076070947541,0.18297293200710657,3.3511344352309704,-177.6887657954797,18.2
0.44153974230584153,0.18762675751929317,3.348387791370601,-177.34999831998084,18.3
0.44011795899891215,0.1928941571686919,3.3518002239556592,-177.24878389614014,18.4
0.43856018315523543,0.19840415681618023,3.357567940864803,-177.15568535860555,18.5
0.43842706412563465,0.20446034354003237,3.357899973284968,-176.90830308721803,18.6
0.4388232309428776,0.2107823507141806,3.3603808328330187,-176.54102486469804,18.7
0.4375852326358484,0.2203287982412327,3.363429564364914,-176.54792216851544,18.8
0.4377931830161699,0.22942401333414048,3.3635892841388197,-176.30722427283143,18.9
0.4379247038719611,0.23908209255182836,3.3651820321218437,-176.11666630949074,19.0
0.4364670461511361,0.2496438456346234,3.3709971099151517,-176.20509766780182,19.1
0.43561576074209746,0.25999694690761554,3.373476779549411,-176.2959973307179,19.2
0.43452235535143824,0.26947740644243745,3.37933935603822,-176.42492729929847,19.3
0.4348941453403324,0.2775162531525739,3.3799504655141144,-176.41318112178266,19.4
0.43490601986093225,0.28522747041597485,3.3800022529181932,-176.51731602053997,19.5
0.4346223177880919,0.2917193048358081,3.383096648842421,-176.60432014823348,19.6
0.4350231800509299,0.29729337007211915,3.3821181500033433,-176.59842561741362,19.7
0.43527576511784594,0.3018643100554998,3.3857210558571453,-176.51520241851955,19.8
0.4341104910918318,0.3081610328561318,3.3897853208360784,-176.74938776687867,19.9
0.43307594702028485,0.3140346962094954,3.3939686476993174,-176.86254624628765,20.0
0.43191639493496836,0.31955933670961095,3.4000039769944856,-176.89576157798726,20.1
0.4302754801751413,0.3248495827384982,3.4090292455037114,-176.88163909769315,20.2
0.429332553394467,0.3303368042137559,3.4093208308567613,-176.7933221282824,20.3
0.4279967701798261,0.3357247107110152,3.4102784260165384,-176.6943019213797,20.4
0.42604972695755894,0.34205980653862655,3.4113767017438916,-176.75380596083025,20.5
0.4238734477201511,0.3485775909664153,3.410898094374216,-176.78718505912724,20.6
0.4192791816185723,0.35894774210163793,3.411979576854489,-177.06299950026445,20.7
0.41447048298439004,0.3725592227793923,3.4114337431743884,-177.3056303969738,20.8
0.4110839706586356,0.3887029750747847,3.4093800244632035,-177.32970527099496,20.9
0.40732185570549023,0.4093812334955086,3.403640197399889,-177.41727725848887,21.0
0.40275136384202986,0.43377007008035784,3.3979437620976816,-177.49182788126822,21.1
0.3964444636969925,0.4618966107301176,3.3928654265140374,-159.71012669467044,21.2
0.39081073700878155,0.492310073340568,3.3923837425276515,-142.03338096574012,21.3
0.38512452912999956,0.5219112052716823,3.3899520866559465,-142.22333486072608,21.4
0.38022308046717707,0.5483666652237643,3.3869457026592817,-142.22514852161208,21.5
0.376066023280937,0.5713417340457789,3.3827535196127245,-124.42950717329188,21.6
0.3740315987489842,0.5840465554721852,3.377832760888656,-124.4138831244019,21.7
0.37241658642684394,0.5859768234370591,3.372425655103176,-124.39050103727016,21.8
0.37138797917147087,0.5741637541507653,3.373178635178275,-124.48181627818789,21.9
0.37270522163571085,0.548746167709514,3.3727391713159944,-124.41742894926418,22.0
0.3764910223189067,0.5117576530234013,3.371516955989722,-124.27635312786353,22.1
0.3822694644588652,0.4666777893367106,3.368700486011625,-142.16170533326218,22.2
0.38781547840974867,0.4157748960245618,3.3672403948199268,-159.9306733362894,22.3
0.39499129630540686,0.36443223768537425,3.3658802346756884,-159.71442264126273,22.4
0.40274477155917515,0.31587148315069546,3.364581545412077,-159.41312056362963,22.5
0.40880496079597667,0.2740794637863504,3.3691553176575573,-177.13920656621193,22.6
0.41418615009658294,0.24328511951204787,3.3750340129178484,-177.03517099727867,22.7
0.42020041853313367,0.2232663320113406,3.3786657672596556,-176.83605790201037,22.8
0.42490630636004945,0.21644404313882873,3.379273219087549,-176.47951899767517,22.9
0.4278911047498137,0.22206414356308296,3.3807985752131415,-176.26373076074898,23.0
0.4301689106343477,0.23831609256627911,3.380601689262311,-176.0569996049596,23.1
0.43144228339652957,0.2600479417768312,3.3814614624074837,-175.7441921372686,23.2
0.4318913742016264,0.2853765079746192,3.3794534299364556,-175.55884956424802,23.3
0.43314897928094986,0.3095483276376877,3.379049866505936,-175.26845955407356,23.4
0.4338479350903496,0.3293137747292141,3.3803728605100423,-174.97932208711168,23.5
0.43562747763145004,0.34408084481930656,3.3790861235763545,-174.6527467594529,23.6
0.43796876056510714,0.3522072920453311,3.3801033481309672,-174.2328348613401,23.7
0.4409016205636445,0.35416398441776104,3.381063808512889,-173.73933935668373,23.8
0.44374379769524686,0.3515311047287709,3.382536372759072,-173.30900421175656,23.9
0.44595598508440293,0.34574322297340077,3.385665604699889,-172.9984186289868,24.0
0.4478536277454143,0.33603356727778416,3.389904517537645,-172.55601589280843,24.1
0.4498182020147867,0.3259335546644217,3.3956581809044346,-172.1102033346944,24.2
0.4519097984432297,0.31626834448386965,3.3988406624919216,-171.4906842157397,24.3
0.45167767334098086,0.30935788479996773,3.4015608925237126,-170.99936373032716,24.4
0.4501423493902708,0.30764935421219536,3.4039265851321554,-170.7755742779007,24.5
0.45062535414196514,0.30994142222631244,3.394471669811236,-170.31207000656758,24.6
0.45048072703426073,0.31348525696123375,3.386138717741916,-169.7928583489734,24.7
0.45037861876040325,0.31861425324009834,3.3737789436323906,-169.27764455890477,24.8
0.4476347482602173,0.32230272329034243,3.3712739527284845,-168.97200445782215,24.9
0.445375536929386,0.32550604480695267,3.3677734035081874,-168.66804281637053,25.0
0.4435040203018775,0.32742894077518986,3.364556078870856,-168.38824045402052,25.1
0.44278603840499553,0.3273324602961388,3.360277736346544,-168.0264445526381,25.2
0.4427727548715777,0.3254968729386614,3.3581241778102005,-167.659058792857,25.3
0.44292499420671066,0.3232059738996498,3.355592370004119,-167.4426301321104,25.4
0.44361092855093753,0.31965430398595274,3.3542016903928213,-167.15053445556933,25.5
0.44222267731993564,0.31345428757976823,3.3652235825912102,-166.92648834017615,25.6
0.44155739890399426,0.30839587367459786,3.3710583452836573,-166.7161272738719,25.7
0.44214491788801064,0.3072052154108272,3.3707803406906676,-166.57472374120263,25.8
0.4448232596037605,0.30913305476884556,3.3614160111497142,-166.33103916395766,25.9
0.4471972680886617,0.31017103368016574,3.354975414402014,-165.89643356147985,26.0
0.44865912104773403,0.3129784492351723,3.3488279965002503,-165.64471010258873,26.1
0.4497914434344585,0.3167159792101847,3.3429359417667306,-165.46379353188095,26.2
0.4501145786054822,0.3215874126087641,3.338255937617904,-165.44142808535622,26.3
0.45149102892781706,0.32624196126620053,3.331569017810375,-165.2875899213829,26.4
0.4539689970224008,0.3301523926064115,3.321107211600483,-165.01566069650994,26.5
0.4539886918387963,0.33223536981278273,3.317958495160462,-165.08701894131107,26.6
0.45356069645457575,0.3329826114863331,3.3210916345104557,-165.1778399676165,26.7
0.4513698374111497,0.3301186048643029,3.3332353130812633,-165.33674384670422,26.8
0.4492544439312381,0.3269188195608305,3.345003254541114,-165.52625673250415,26.9
0.4477660919931636,0.3243802515404809,3.3545259784783523,-165.74328088068108,27.0
0.4463506552488215,0.3221756127128071,3.363401492931748,-165.9890278545692,27.1
0.44491118308274047,0.3203898527129957,3.369510159099872,-166.24623640443042,27.2
0.4433702861207661,0.31793912026631077,3.3787062656109432,-166.37406782043126,27.3
0.4433029994256633,0.3185633395270032,3.37704532080208,-166.4631646229298,27.4
0.44244623403380723,0.3195866537313683,3.375475798312864,-166.6290571763322,27.5
0.4437035450007537,0.32231664346560285,3.3672388577804737,-166.54602339047867,27.6
0.444541644782952,0.32633804794013327,3.355519264775476,-166.59383873144296,27.7
0.4452255203556274,0.3295012650388611,3.345804768698934,-166.51511883354556,27.8
0.4459249645915982,0.33281553667606223,3.3351507505511853,-166.42725469617295,27.9
0.44617146215379766,0.33730965579180916,3.322776330779459,-166.5205494955033,28.0
0.4465247766982068,0.34108943260942115,3.313094486345438,-166.52558287004405,28.1
0.4472584049710102,0.3445656912357646,3.3024223499251577,-166.53435373905467,28.2
0.44743304903592784,0.3479249500006352,3.2916037522555412,-166.6502470512624,28.3
0.4428762685719426,0.3470839925220829,3.3020353593965046,-167.1227333008797,28.4
0.43947318938432745,0.34441892526438134,3.3118923259923037,-167.31216204721935,28.5
0.43549230578355524,0.3436091617144852,3.3189429479329164,-167.79205262896443,28.6
0.4317771443915451,0.34150536773566514,3.3303723060084196,-168.10601363668087,28.7
0.4285224765159669,0.3397701952453426,3.339123207788365,-168.43328122828697,28.8
0.42561499308014267,0.3378624607169821,3.346108387289886,-168.7207456830747,28.9
0.4222093545940851,0.3359319725952293,3.357854655570472,-169.03484808918932,29.0
0.4188656099982281,0.3341031772800681,3.368648822837462,-169.34619614543985,29.1
0.4160191832980879,0.3318424652675822,3.3770584979916833,-169.5004646599328,29.2
0.4135623895887698,0.3308848915251087,3.3831237976575843,-169.72408317618505,29.3
0.415383016013161,0.33334278160999187,3.3746666030280723,-169.65366438400375,29.4
0.4162491149131344,0.33737714777289096,3.368275697024317,-169.79703576155137,29.5
0.41816497788176354,0.3402564112678185,3.3608773862134207,-169.65746711280426,29.6
0.4198712050560678,0.3445258942310981,3.351333926690151,-169.67799786371512,29.7
0.42147734529963754,0.3486438133849899,3.3421722186528653,-169.6889382829487,29.8
0.42253247747829786,0.35304914969015067,3.337130296712085,-169.783413050347,29.9
0.42445420856606947,0.35669707976878795,3.32642776967273,-169.72428276097952,30.0
0.4261281455550113,0.3602113534424929,3.318471233237436,-169.72664798916048,30.1
0.42710523761859986,0.36364812295407767,3.31398693880456,-169.8246773076125,30.2
0.4282187992760644,0.3665202371563459,3.309504511721329,-169.88395444494537,30.3
0.4276339105650009,0.3684113695877552,3.3085178179958064,-170.0896142526078,30.4
0.42736146610601045,0.36918587103242706,3.3100258381780057,-170.17570334420355,30.5
0.42666407678205226,0.3705173373212716,3.311729644993111,-170.38341853806827,30.6
0.42640053439371767,0.3703290445212267,3.3121028122863776,-170.39280404836433,30.7
0.4249811620961081,0.37094487778746804,3.3166037535091193,-170.55042759387524,30.8
0.42345829230387455,0.3715508298242086,3.3193867120684275,-170.67894834825913,30.9
0.42020654285925296,0.37221325962480956,3.328096048354604,-170.89556325617292,31.0
0.4174965247712351,0.3738545193680186,3.331418643033037,-171.08326807773605,31.1
0.4148193284306904,0.37626330435146416,3.333565638424118,-171.27702922671406,31.2
0.41208606577244355,0.37880174394153715,3.3371277425633155,-171.4682656609727,31.3
0.4094631024746628,0.3798230390189167,3.342355725037767,-171.47330844250374,31.4
0.4061452826491351,0.38221607319268397,3.346523698499064,-171.69667548045038,31.5
0.4033902934261359,0.38393500988072815,3.350100379896881,-171.80081967126915,31.6
0.40097054712257607,0.38608878739390884,3.353087813239122,-171.9176445683478,31.7
0.39942350043822383,0.3877333859091533,3.3557720718134525,-171.95369920243888,31.8
0.398272641906047,0.3885973139799882,3.358681508065556,-171.93467931615197,31.9
0.3992887259720645,0.3897650798773983,3.3538941430735654,-171.8264362013037,32.0
0.39978531154369873,0.38976802900333407,3.3544669883482876,-171.7407643915373,32.1
0.4006059849479161,0.3893630675667543,3.355127330766142,-171.6320867381195,32.2
0.4019418398533503,0.3884953312953634,3.3563287740961085,-171.46887158016062,32.3
0.40230203948453713,0.3885797709640551,3.3577540761585447,-171.49149604791683,32.4
0.4036553340806536,0.38799798487040715,3.3573502345636577,-171.370202370166,32.5
0.4050616875662037,0.38712086916954475,3.3563404351552473,-171.13262326204494,32.6
0.40611606095857644,0.38669170919521634,3.357109398961213,-170.9988593864183,32.7
0.40710742692610696,0.3864140096909476,3.3567857801300263,-170.84566011392891,32.8
0.4081150111767869,0.3871438970877654,3.354918598997559,-170.72232634636828,32.9
0.4079593400738042,0.3877278417764984,3.3589329027407815,-170.66675394931545,33.0
0.4084063621149454,0.3884916033301678,3.3607921944001027,-170.55179074110646,33.1
0.40905933113689563,0.38959031050300374,3.360420065013275,-170.42028618640856,33.2
0.4093071089581102,0.3908949154718996,3.357412905969624,-170.31975650773637,33.3
0.4102249015784504,0.391118941849433,3.3556003704705177,-170.09644619722894,33.4
0.4110870742919005,0.39143731975471885,3.3534838891243104,-169.90715296709763,33.5
0.4116451368745972,0.3909774588627447,3.3562853845009863,-169.8431798719817,33.6
0.4120974405171348,0.3905028710962689,3.357601508121108,-169.79675412921227,33.7
0.41254077713454584,0.39027965258819874,3.3569334033157032,-169.8114954113982,33.8
0.4131473648099706,0.3890186439778198,3.356806516802712,-169.80152274701396,33.9
0.4146862701784939,0.38763126349852756,3.3526511519937707,-169.7945086894294,34.0
0.41623100783188977,0.38550456735219685,3.347377958070033,-169.71475333368477,34.1
0.41732273024265043,0.3825095577271761,3.347444007449725,-169.68489936410566,34.2
0.4195044788440171,0.3792380955661219,3.347002905686648,-169.56906301000396,34.3
0.4218569822788343,0.37682307851392677,3.345455738481461,-169.55726120383991,34.4
0.4242666909936917,0.3740274515720909,3.3439192141528644,-169.45724430131855,34.5
0.426134894056316,0.37250795932165925,3.341122340169427,-169.4596299981783,34.6
0.42824798425155775,0.3706416338609624,3.3378834611674186,-169.37802033686964,34.7
0.43027547643208636,0.368722781271142,3.3364557277422136,-169.2729570355421,34.8
0.43167692091820686,0.3677949403412442,3.3358963239626744,-169.2777382215966,34.9
0.432894203147545,0.3664473732928295,3.3377863698656127,-169.18950206978252,35.0
0.43354612004182724,0.3665476934325131,3.3381307214110834,-169.27221075531693,35.1
0.43473979491097436,0.36674720353205525,3.337003538366806,-169.27953458155355,35.2
0.4357078083575763,0.36695693881696184,3.3343479761926824,-169.3114374911833,35.3
0.4367871874004442,0.36622044860379527,3.3332946797461154,-169.23322227093303,35.4
0.4379847540487454,0.36611967344413976,3.330205488695447,-169.2552617934304,35.5
0.43782450481277885,0.36313181160953595,3.3340308567518333,-169.25493773377704,35.6
0.43706488008934785,0.36058889022025176,3.3405873612833785,-169.44303666011643,35.7
0.4373393211029632,0.3570973325657884,3.344160902206943,-169.52536830113525,35.8
0.43951584216587525,0.3538543604790256,3.349501012294482,-169.6662625727011,35.9
0.4478551842677304,0.34895235482266773,3.3506879576962896,-169.65782230961287,36.0
0.4631247066977989,0.35250190442582013,3.3495753334453013,-170.0201265534782,36.1
0.4811044074826253,0.3565864915911079,3.3553505664398626,-170.32672087409054,36.2
0.500613554960815,0.36379217413443476,3.366399022147431,-170.7187966845601,36.3
